Status,Title,URL,LocalFile,FileType,Size,LastModified,DownloadResult,Level,Referrer
"Saved","","http://crassus.ivyro.net/manual/monsters/(h)giantbeetle/giantbeetle_move1.png","../crassus.ivyro.net\manual\monsters\(h)giantbeetle\giantbeetle_move1.png","Images","4808","Sun, 22 Jun 2014 10:07:29 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(h)giantbeetle/giantbeetle.html"
"Saved","","http://crassus.ivyro.net/manual/monsters/(h)giantbeetle/giantbeetle_move2.png","../crassus.ivyro.net\manual\monsters\(h)giantbeetle\giantbeetle_move2.png","Images","5043","Sun, 22 Jun 2014 10:07:29 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(h)giantbeetle/giantbeetle.html"
"Saved","","http://crassus.ivyro.net/manual/monsters/(h)giantbeetle/giantbeetle_move3.png","../crassus.ivyro.net\manual\monsters\(h)giantbeetle\giantbeetle_move3.png","Images","7657","Sun, 22 Jun 2014 10:07:29 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(h)giantbeetle/giantbeetle.html"
"Error","","http://legon.mireene.com/video/skin/mediaplayer.swf","../legon.mireene.com\video\skin\mediaplayer.swf","Plugins","0","","","3","http://crassus.ivyro.net/manual/monsters/(h)giantbeetle/giantbeetle.html"
"Saved","","http://crassus.ivyro.net/manual/monsters/(j)hellhound/hellhound.jpg","../crassus.ivyro.net\manual\monsters\(j)hellhound\hellhound.jpg","Images","32755","Sun, 22 Jun 2014 10:08:17 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(j)hellhound/hellhound.html"
"Saved","","http://crassus.ivyro.net/manual/items/img/q1-book(a).png","../crassus.ivyro.net\manual\items\img\q1-book(a).png","Images","3046","Sat, 21 Jun 2014 10:04:10 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(j)hellhound/hellhound.html"
"Saved","","http://crassus.ivyro.net/manual/items/img/e3-fire_b.png","../crassus.ivyro.net\manual\items\img\e3-fire_b.png","Images","2958","Sat, 21 Jun 2014 10:04:08 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(j)hellhound/hellhound.html"
"Saved","","http://crassus.ivyro.net/manual/items/img/e4-cold.png","../crassus.ivyro.net\manual\items\img\e4-cold.png","Images","2962","Sat, 21 Jun 2014 10:04:08 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(j)hellhound/hellhound.html"
"Saved","","http://crassus.ivyro.net/manual/items/img/e5-lightning.png","../crassus.ivyro.net\manual\items\img\e5-lightning.png","Images","2970","Sat, 21 Jun 2014 10:04:08 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(j)hellhound/hellhound.html"
"Saved","","http://crassus.ivyro.net/manual/monsters/(j)hellhound/hellhound_shape.png","../crassus.ivyro.net\manual\monsters\(j)hellhound\hellhound_shape.png","Images","7979","Sun, 22 Jun 2014 10:08:17 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(j)hellhound/hellhound.html"
"Parsed","","http://crassus.ivyro.net/manual/monsters/(j)hellhound/hellhound_bite.swf","../crassus.ivyro.net\manual\monsters\(j)hellhound\hellhound_bite.swf","Plugins","9845","Sun, 22 Jun 2014 10:08:17 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(j)hellhound/hellhound.html"
"Parsed","","http://crassus.ivyro.net/manual/monsters/(j)hellhound/hellhound_breath1.swf","../crassus.ivyro.net\manual\monsters\(j)hellhound\hellhound_breath1.swf","Plugins","20336","Sun, 22 Jun 2014 10:08:17 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(j)hellhound/hellhound.html"
"Parsed","","http://crassus.ivyro.net/manual/monsters/(j)hellhound/hellhound_breath2.swf","../crassus.ivyro.net\manual\monsters\(j)hellhound\hellhound_breath2.swf","Plugins","24580","Sun, 22 Jun 2014 10:08:17 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(j)hellhound/hellhound.html"
"Parsed","","http://crassus.ivyro.net/manual/monsters/(j)hellhound/hellhound_breath3.swf","../crassus.ivyro.net\manual\monsters\(j)hellhound\hellhound_breath3.swf","Plugins","347410","Sun, 22 Jun 2014 10:08:17 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(j)hellhound/hellhound.html"
"Saved","","http://crassus.ivyro.net/manual/monsters/(k)shadowelf/shadowelf.jpg","../crassus.ivyro.net\manual\monsters\(k)shadowelf\shadowelf.jpg","Images","31628","Sun, 22 Jun 2014 10:07:29 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(k)shadowelf/shadowelf.html"
"Saved","","http://crassus.ivyro.net/manual/items/img/i2-circlet.png","../crassus.ivyro.net\manual\items\img\i2-circlet.png","Images","3018","Sat, 21 Jun 2014 10:04:09 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(k)shadowelf/shadowelf.html"
"Saved","","http://crassus.ivyro.net/manual/monsters/(k)shadowelf/shadowelves_shape.png","../crassus.ivyro.net\manual\monsters\(k)shadowelf\shadowelves_shape.png","Images","26133","Sun, 22 Jun 2014 10:07:30 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(k)shadowelf/shadowelf.html"
"Parsed","","http://crassus.ivyro.net/manual/monsters/(k)shadowelf/shadowelf_melee1.swf","../crassus.ivyro.net\manual\monsters\(k)shadowelf\shadowelf_melee1.swf","Plugins","9518","Sun, 22 Jun 2014 10:07:30 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(k)shadowelf/shadowelf.html"
"Parsed","","http://crassus.ivyro.net/manual/monsters/(k)shadowelf/shadowelf_melee2.swf","../crassus.ivyro.net\manual\monsters\(k)shadowelf\shadowelf_melee2.swf","Plugins","16536","Sun, 22 Jun 2014 10:07:30 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(k)shadowelf/shadowelf.html"
"Parsed","","http://crassus.ivyro.net/manual/monsters/(k)shadowelf/shadowelf_jump.swf","../crassus.ivyro.net\manual\monsters\(k)shadowelf\shadowelf_jump.swf","Plugins","24943","Sun, 22 Jun 2014 10:07:30 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(k)shadowelf/shadowelf.html"
"Parsed","","http://crassus.ivyro.net/manual/monsters/(k)shadowelf/shadowelf_arrow.swf","../crassus.ivyro.net\manual\monsters\(k)shadowelf\shadowelf_arrow.swf","Plugins","39418","Sun, 22 Jun 2014 10:07:29 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(k)shadowelf/shadowelf.html"
"Parsed","","http://crassus.ivyro.net/manual/monsters/(k)shadowelf/shadowelf_spear.swf","../crassus.ivyro.net\manual\monsters\(k)shadowelf\shadowelf_spear.swf","Plugins","33528","Sun, 22 Jun 2014 10:07:30 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(k)shadowelf/shadowelf.html"
"Parsed","","http://crassus.ivyro.net/manual/monsters/(k)shadowelf/shadowelf_fireball.swf","../crassus.ivyro.net\manual\monsters\(k)shadowelf\shadowelf_fireball.swf","Plugins","110692","Sun, 22 Jun 2014 10:07:29 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(k)shadowelf/shadowelf.html"
"Saved","","http://crassus.ivyro.net/manual/monsters/(k)shadowelf/shadowelf_other.png","../crassus.ivyro.net\manual\monsters\(k)shadowelf\shadowelf_other.png","Images","4610","Sun, 22 Jun 2014 10:07:30 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(k)shadowelf/shadowelf.html"
"Saved","","http://crassus.ivyro.net/manual/monsters/(l)gargoyle/gargoyle.jpg","../crassus.ivyro.net\manual\monsters\(l)gargoyle\gargoyle.jpg","Images","46927","Sun, 22 Jun 2014 10:07:49 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(l)gargoyle/gargoyle.html"
"Saved","","http://crassus.ivyro.net/manual/items/img/q1-book(b).png","../crassus.ivyro.net\manual\items\img\q1-book(b).png","Images","3093","Sat, 21 Jun 2014 10:04:11 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(l)gargoyle/gargoyle.html"
"Saved","","http://crassus.ivyro.net/manual/items/img/q3-sculpture.png","../crassus.ivyro.net\manual\items\img\q3-sculpture.png","Images","3270","Sat, 21 Jun 2014 10:04:11 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(l)gargoyle/gargoyle.html"
"Saved","","http://crassus.ivyro.net/manual/items/img/o2-diamond.png","../crassus.ivyro.net\manual\items\img\o2-diamond.png","Images","3141","Sat, 21 Jun 2014 10:04:10 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(l)gargoyle/gargoyle.html"
"Saved","","http://crassus.ivyro.net/manual/items/img/p5-earring.png","../crassus.ivyro.net\manual\items\img\p5-earring.png","Images","3058","Sat, 21 Jun 2014 10:04:10 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(l)gargoyle/gargoyle.html"
"Saved","","http://crassus.ivyro.net/manual/monsters/(l)gargoyle/gargoyle_shape.png","../crassus.ivyro.net\manual\monsters\(l)gargoyle\gargoyle_shape.png","Images","8765","Sun, 22 Jun 2014 10:07:49 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(l)gargoyle/gargoyle.html"
"Parsed","","http://crassus.ivyro.net/manual/monsters/(l)gargoyle/gargoyle_melee1.swf","../crassus.ivyro.net\manual\monsters\(l)gargoyle\gargoyle_melee1.swf","Plugins","23879","Sun, 22 Jun 2014 10:07:49 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(l)gargoyle/gargoyle.html"
"Parsed","","http://crassus.ivyro.net/manual/monsters/(l)gargoyle/gargoyle_melee2.swf","../crassus.ivyro.net\manual\monsters\(l)gargoyle\gargoyle_melee2.swf","Plugins","18631","Sun, 22 Jun 2014 10:07:49 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(l)gargoyle/gargoyle.html"
"Parsed","","http://crassus.ivyro.net/manual/monsters/(l)gargoyle/gargoyle_kick.swf","../crassus.ivyro.net\manual\monsters\(l)gargoyle\gargoyle_kick.swf","Plugins","14807","Sun, 22 Jun 2014 10:07:49 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(l)gargoyle/gargoyle.html"
"Parsed","","http://crassus.ivyro.net/manual/monsters/(l)gargoyle/gargoyle_sliding.swf","../crassus.ivyro.net\manual\monsters\(l)gargoyle\gargoyle_sliding.swf","Plugins","35983","Sun, 22 Jun 2014 10:07:49 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(l)gargoyle/gargoyle.html"
"Parsed","","http://crassus.ivyro.net/manual/monsters/(l)gargoyle/gargoyle_bite.swf","../crassus.ivyro.net\manual\monsters\(l)gargoyle\gargoyle_bite.swf","Plugins","46735","Sun, 22 Jun 2014 10:07:49 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(l)gargoyle/gargoyle.html"
"Parsed","","http://crassus.ivyro.net/manual/monsters/(l)gargoyle/gargoyle_jump.swf","../crassus.ivyro.net\manual\monsters\(l)gargoyle\gargoyle_jump.swf","Plugins","33005","Sun, 22 Jun 2014 10:07:49 GMT","200 OK","3","http://crassus.ivyro.net/manual/monsters/(l)gargoyle/gargoyle.html"
"Parsed","ÌÅ¥Î†àÎ¶≠ Ï£ºÎ¨∏","http://crassus.ivyro.net/manual/classes/(4)cleric/cleric_spell","../crassus.ivyro.net\manual\classes\(4)cleric\cleric_spell.html","HTML","25914","","200 OK","3","http://crassus.ivyro.net/manual/monsters/(l)gargoyle/gargoyle.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(1)fighter/img/fighter.png","../crassus.ivyro.net\manual\classes\(1)fighter\img\fighter.png","Images","153900","Fri, 20 Jun 2014 15:27:49 GMT","200 OK","3","http://crassus.ivyro.net/manual/classes/(1)fighter/fighter_basic.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(2)muser/img/magician_1.png","../crassus.ivyro.net\manual\classes\(2)muser\img\magician_1.png","Images","216549","Fri, 20 Jun 2014 15:31:45 GMT","200 OK","3","http://crassus.ivyro.net/manual/classes/(2)muser/muser_basic.html"
"Parsed","Ω√«¡ ±‚∫ª¡∂¿€","http://crassus.ivyro.net/manual/classes/(3)thief/thief_con.html","../crassus.ivyro.net\manual\classes\(3)thief\thief_con.html","HTML","18827","","200 OK","3","http://crassus.ivyro.net/manual/classes/(3)thief/thief_basic.html"
"Parsed","Ω√«¡ ∞Ì±ﬁ¡∂¿€","http://crassus.ivyro.net/manual/classes/(3)thief/thief_advcon.html","../crassus.ivyro.net\manual\classes\(3)thief\thief_advcon.html","HTML","23764","","200 OK","3","http://crassus.ivyro.net/manual/classes/(3)thief/thief_basic.html"
"Parsed","Ω√«¡ «»∆˜ƒœ ∏Ò∑œ","http://crassus.ivyro.net/manual/classes/(3)thief/thief_pick.html","../crassus.ivyro.net\manual\classes\(3)thief\thief_pick.html","HTML","26886","","200 OK","3","http://crassus.ivyro.net/manual/classes/(3)thief/thief_basic.html"
"Saved","x °ƒ &nbsp;","http://crassus.ivyro.net/manual/items/img/z-sling.gif","../crassus.ivyro.net\manual\items\img\z-sling.gif","Images","245","Sat, 21 Jun 2014 10:04:11 GMT","200 OK","3","http://crassus.ivyro.net/manual/classes/(3)thief/thief_basic.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(4)cleric/img/cleric.png","../crassus.ivyro.net\manual\classes\(4)cleric\img\cleric.png","Images","194995","Fri, 20 Jun 2014 15:31:48 GMT","200 OK","3","http://crassus.ivyro.net/manual/classes/(4)cleric/cleric_basic.html"
"Parsed","µÂøˆ«¡ ±‚∫ª¡∂¿€","http://crassus.ivyro.net/manual/classes/(5)dwarf/dwarf_con.html","../crassus.ivyro.net\manual\classes\(5)dwarf\dwarf_con.html","HTML","18293","","200 OK","3","http://crassus.ivyro.net/manual/classes/(5)dwarf/dwarf_basic.html"
"Parsed","µÂøˆ«¡ ∞Ì±ﬁ¡∂¿€","http://crassus.ivyro.net/manual/classes/(5)dwarf/dwarf_advcon.html","../crassus.ivyro.net\manual\classes\(5)dwarf\dwarf_advcon.html","HTML","20838","","200 OK","3","http://crassus.ivyro.net/manual/classes/(5)dwarf/dwarf_basic.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(5)dwarf/img/dwarf.png","../crassus.ivyro.net\manual\classes\(5)dwarf\img\dwarf.png","Images","172925","Sat, 21 Jun 2014 10:40:34 GMT","200 OK","3","http://crassus.ivyro.net/manual/classes/(5)dwarf/dwarf_basic.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(6)elf/img/elf.png","../crassus.ivyro.net\manual\classes\(6)elf\img\elf.png","Images","197309","Fri, 20 Jun 2014 15:31:50 GMT","200 OK","3","http://crassus.ivyro.net/manual/classes/(6)elf/elf_basic.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(4)cleric/img/cc.png","../crassus.ivyro.net\manual\classes\(4)cleric\img\cc.png","Images","7431","Fri, 20 Jun 2014 15:31:48 GMT","200 OK","3","http://crassus.ivyro.net/manual/classes/(4)cleric/cleric_advcon.html"
"Saved","","http://crassus.ivyro.net/manual/classes/autofire-12/auto1.png","../crassus.ivyro.net\manual\classes\autofire-12\auto1.png","Images","29631","Sat, 21 Jun 2014 14:10:10 GMT","200 OK","3","http://crassus.ivyro.net/manual/classes/autofire-12/auto12.html"
"Saved","","http://crassus.ivyro.net/manual/classes/autofire-12/auto2.png","../crassus.ivyro.net\manual\classes\autofire-12\auto2.png","Images","19015","Sat, 21 Jun 2014 14:10:10 GMT","200 OK","3","http://crassus.ivyro.net/manual/classes/autofire-12/auto12.html"
"Saved","","http://crassus.ivyro.net/manual/classes/autofire-12/auto3.png","../crassus.ivyro.net\manual\classes\autofire-12\auto3.png","Images","28167","Sat, 21 Jun 2014 14:10:10 GMT","200 OK","3","http://crassus.ivyro.net/manual/classes/autofire-12/auto12.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(2)muser/img/m01.png","../crassus.ivyro.net\manual\classes\(2)muser\img\m01.png","Images","9501","Fri, 20 Jun 2014 15:31:45 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(2)muser/muser_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(2)muser/img/m02.png","../crassus.ivyro.net\manual\classes\(2)muser\img\m02.png","Images","8192","Fri, 20 Jun 2014 15:31:45 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(2)muser/muser_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(2)muser/img/m03.png","../crassus.ivyro.net\manual\classes\(2)muser\img\m03.png","Images","12051","Fri, 20 Jun 2014 15:31:45 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(2)muser/muser_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(2)muser/img/m04.png","../crassus.ivyro.net\manual\classes\(2)muser\img\m04.png","Images","8790","Fri, 20 Jun 2014 15:31:45 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(2)muser/muser_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(2)muser/img/m05.png","../crassus.ivyro.net\manual\classes\(2)muser\img\m05.png","Images","12963","Fri, 20 Jun 2014 15:31:45 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(2)muser/muser_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(2)muser/img/m06.png","../crassus.ivyro.net\manual\classes\(2)muser\img\m06.png","Images","5725","Fri, 20 Jun 2014 15:31:45 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(2)muser/muser_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(2)muser/img/m07.png","../crassus.ivyro.net\manual\classes\(2)muser\img\m07.png","Images","5267","Fri, 20 Jun 2014 15:31:45 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(2)muser/muser_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(2)muser/img/m08.png","../crassus.ivyro.net\manual\classes\(2)muser\img\m08.png","Images","8669","Fri, 20 Jun 2014 15:31:45 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(2)muser/muser_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(2)muser/img/m09.png","../crassus.ivyro.net\manual\classes\(2)muser\img\m09.png","Images","6881","Fri, 20 Jun 2014 15:31:45 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(2)muser/muser_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(2)muser/img/m10.png","../crassus.ivyro.net\manual\classes\(2)muser\img\m10.png","Images","4842","Fri, 20 Jun 2014 15:31:45 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(2)muser/muser_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(2)muser/img/m11.png","../crassus.ivyro.net\manual\classes\(2)muser\img\m11.png","Images","5038","Fri, 20 Jun 2014 15:31:45 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(2)muser/muser_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(6)elf/img/e01.png","../crassus.ivyro.net\manual\classes\(6)elf\img\e01.png","Images","19241","Fri, 20 Jun 2014 15:31:49 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(6)elf/elf_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(6)elf/img/e02.png","../crassus.ivyro.net\manual\classes\(6)elf\img\e02.png","Images","10710","Fri, 20 Jun 2014 15:31:49 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(6)elf/elf_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(6)elf/img/e03.png","../crassus.ivyro.net\manual\classes\(6)elf\img\e03.png","Images","8810","Fri, 20 Jun 2014 15:31:49 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(6)elf/elf_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(6)elf/img/e04.png","../crassus.ivyro.net\manual\classes\(6)elf\img\e04.png","Images","8710","Fri, 20 Jun 2014 15:31:49 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(6)elf/elf_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(6)elf/img/e05.png","../crassus.ivyro.net\manual\classes\(6)elf\img\e05.png","Images","23724","Fri, 20 Jun 2014 15:31:49 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(6)elf/elf_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(6)elf/img/e06.png","../crassus.ivyro.net\manual\classes\(6)elf\img\e06.png","Images","13813","Fri, 20 Jun 2014 15:31:49 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(6)elf/elf_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(6)elf/img/e07.png","../crassus.ivyro.net\manual\classes\(6)elf\img\e07.png","Images","6881","Fri, 20 Jun 2014 15:31:49 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(6)elf/elf_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(6)elf/img/e08.png","../crassus.ivyro.net\manual\classes\(6)elf\img\e08.png","Images","8898","Fri, 20 Jun 2014 15:31:49 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(6)elf/elf_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(6)elf/img/e09.png","../crassus.ivyro.net\manual\classes\(6)elf\img\e09.png","Images","7004","Fri, 20 Jun 2014 15:31:49 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(6)elf/elf_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(6)elf/img/e10.png","../crassus.ivyro.net\manual\classes\(6)elf\img\e10.png","Images","7414","Fri, 20 Jun 2014 15:31:50 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(6)elf/elf_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(6)elf/img/e11.png","../crassus.ivyro.net\manual\classes\(6)elf\img\e11.png","Images","5881","Fri, 20 Jun 2014 15:31:50 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(6)elf/elf_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(6)elf/img/e12.png","../crassus.ivyro.net\manual\classes\(6)elf\img\e12.png","Images","8187","Fri, 20 Jun 2014 15:31:50 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(6)elf/elf_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(6)elf/img/e13.png","../crassus.ivyro.net\manual\classes\(6)elf\img\e13.png","Images","11008","Fri, 20 Jun 2014 15:31:50 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(6)elf/elf_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(6)elf/img/e14.png","../crassus.ivyro.net\manual\classes\(6)elf\img\e14.png","Images","5789","Fri, 20 Jun 2014 15:31:50 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(6)elf/elf_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(6)elf/img/e15.png","../crassus.ivyro.net\manual\classes\(6)elf\img\e15.png","Images","5705","Fri, 20 Jun 2014 15:31:50 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(6)elf/elf_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(6)elf/img/e16.png","../crassus.ivyro.net\manual\classes\(6)elf\img\e16.png","Images","4785","Fri, 20 Jun 2014 15:31:50 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(6)elf/elf_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(6)elf/img/ec.png","../crassus.ivyro.net\manual\classes\(6)elf\img\ec.png","Images","6690","Fri, 20 Jun 2014 15:31:50 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(6)elf/elf_advcon.html"
"Saved","","http://crassus.ivyro.net/manual/cheat/img/cheat1-1.gif","../crassus.ivyro.net\manual\cheat\img\cheat1-1.gif","Images","11271","Mon, 16 Jun 2014 15:18:58 GMT","200 OK","4","http://crassus.ivyro.net/manual/cheat/cheat.html"
"Saved","","http://crassus.ivyro.net/manual/cheat/img/cheat1-2.gif","../crassus.ivyro.net\manual\cheat\img\cheat1-2.gif","Images","12166","Mon, 16 Jun 2014 15:18:58 GMT","200 OK","4","http://crassus.ivyro.net/manual/cheat/cheat.html"
"Saved","","http://crassus.ivyro.net/manual/cheat/img/cheat2.gif","../crassus.ivyro.net\manual\cheat\img\cheat2.gif","Images","26096","Mon, 16 Jun 2014 15:18:58 GMT","200 OK","4","http://crassus.ivyro.net/manual/cheat/cheat.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(3)thief/img/t01.png","../crassus.ivyro.net\manual\classes\(3)thief\img\t01.png","Images","14551","Fri, 20 Jun 2014 15:34:33 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(3)thief/thief_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(3)thief/img/t01a.png","../crassus.ivyro.net\manual\classes\(3)thief\img\t01a.png","Images","8544","Fri, 20 Jun 2014 15:34:34 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(3)thief/thief_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(3)thief/img/t02.png","../crassus.ivyro.net\manual\classes\(3)thief\img\t02.png","Images","9267","Fri, 20 Jun 2014 15:34:34 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(3)thief/thief_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(3)thief/img/t03.png","../crassus.ivyro.net\manual\classes\(3)thief\img\t03.png","Images","9063","Fri, 20 Jun 2014 15:34:34 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(3)thief/thief_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(3)thief/img/t04.png","../crassus.ivyro.net\manual\classes\(3)thief\img\t04.png","Images","11351","Fri, 20 Jun 2014 15:34:34 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(3)thief/thief_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(3)thief/img/t05.png","../crassus.ivyro.net\manual\classes\(3)thief\img\t05.png","Images","19210","Fri, 20 Jun 2014 15:34:34 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(3)thief/thief_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(3)thief/img/t06.png","../crassus.ivyro.net\manual\classes\(3)thief\img\t06.png","Images","15389","Fri, 20 Jun 2014 15:34:34 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(3)thief/thief_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(3)thief/img/t07.png","../crassus.ivyro.net\manual\classes\(3)thief\img\t07.png","Images","17544","Fri, 20 Jun 2014 15:34:34 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(3)thief/thief_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(3)thief/img/t08.png","../crassus.ivyro.net\manual\classes\(3)thief\img\t08.png","Images","9251","Fri, 20 Jun 2014 15:34:34 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(3)thief/thief_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(3)thief/img/t09.png","../crassus.ivyro.net\manual\classes\(3)thief\img\t09.png","Images","10023","Fri, 20 Jun 2014 15:34:34 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(3)thief/thief_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(3)thief/img/t10.png","../crassus.ivyro.net\manual\classes\(3)thief\img\t10.png","Images","5916","Fri, 20 Jun 2014 15:34:34 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(3)thief/thief_con.html"
"Saved","","http://crassus.ivyro.net/manual/classes/(3)thief/img/t11.png","../crassus.ivyro.net\manual\classes\(3)thief\img\t11.png","Images","4880","Fri, 20 Jun 2014 15:34:34 GMT","200 OK","4","http://crassus.ivyro.net/manual/classes/(3)thief/thief_con.html"
